,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
88,SUBWAY 新北投店,ChIJ7fSMiU-uQjQRtI3rTOGU3iw,25.138069,121.502641,3.3,245,"['restaurant', 'food', 'point_of_interest', 'establishment']",北投區中和街41號
89,McDonald's Beitou,ChIJDbi1NUWuQjQRBvFkgKpHiU8,25.136259,121.5043493,3.8,814,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 218-3, Guangming Road, Beitou District"
90,摩斯漢堡 竹圍店,ChIJqUiX_p2vQjQRcgNVJzg6xLs,25.1371811,121.4603173,3.7,529,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區民族路1號1F
92,PIZZA HUT必勝客,ChIJtxp6npuvQjQRMWg2asdJoJc,25.1346757,121.4597602,3.8,137,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 179-5, Minquan Road, Tamsui District"
94,摩斯漢堡 MOSBURGER (淡水萬熹店),ChIJKYdKop2vQjQRiFYWZFcW13k,25.1686096,121.44585,3.7,482,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路35號
97,必勝客,ChIJyx24vfOvQjQRoy5BH330ZZI,25.1675442,121.447404,3.4,237,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路71-8號
98,Subway 淡水捷運站店,ChIJCbjmzPevQjQROAfQ1eop3QU,25.1681563,121.4464336,4,244,"['restaurant', 'food', 'point_of_interest', 'establishment']",淡水區中正東路45號
99,McDonald's,ChIJc9ay25KvQjQReN7fMGJTPTA,25.1683094,121.4462349,3.9,1657,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 37號, Zhongzheng East Road, Tamsui District"
100,八方雲集(新店總站店),ChIJQbeXlIcBaDQRo_2b7DBorUc,24.9568041,121.5382916,3.1,180,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北宜路一段30號
101,肯德基KFC-新店光明餐廳,ChIJmb0sq_YBaDQRXZ6Nd6WaVGk,24.9590028,121.538226,3.8,890,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區光明街1-1號
103,MOS BURGER摩斯漢堡,ChIJc6ERq_ABaDQRW9o-BIXsEKQ,24.9680886,121.5414252,3.8,743,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路一段311號
106,PIZZA HUT必勝客-新店北新店,ChIJfeTnu_QBaDQRAL8zNu7o4-4,24.9689629,121.541659,3.6,259,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路一段341號
108,八方雲集鍋貼水餃專賣店,ChIJRa4yEIsBaDQRxmqIck4Hziw,24.966319,121.540745,2.7,90,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 255號, Section 1, Beixin Road, Xindian District"
110,SUBWAY-七張店,ChIJgRDYLvEBaDQR6NIFF3UkqzM,24.9754044,121.5433192,3.8,346,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段152巷2號
111,肯德基,ChIJmb0sq_YBaDQRvsMkF3cSJWs,24.9733392,121.5427716,3.6,1250,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段61號
112,麥當勞-新店北新店,ChIJj2BuTvEBaDQR-GxHQCT1H4M,24.9736367,121.5430984,3.9,2703,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段102號
113,八方雲集鍋貼水餃專賣店-新店七張店,ChIJ8bno5PYBaDQRDNuKVxTAADA,24.9733191,121.543103,3.2,221,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區北新路二段98號
115,摩斯漢堡 小碧潭店,ChIJBZHW4BgCaDQR8jhinTn5V0g,24.9733334,121.5297852,3.7,445,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中央路216號
117,八方雲集鍋貼水餃專賣店(新店中央店),ChIJDU-8IxkCaDQR9fjfWCbuNag,24.9738692,121.5301962,3.6,195,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 208號, Zhongyang Road, Xindian District"
119,摩斯漢堡 大坪林店,ChIJc6ERq_ABaDQR58bj5U4Ek84,24.9828234,121.5399482,3.9,629,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區民權路45號
121,McDonald's,ChIJj2BuTvEBaDQR63eBWlUhhcU,24.9805556,121.5416667,3.9,1207,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 51號, Section 3, Beixin Road, Xindian District"
122,Subway,ChIJb3YQQvkBaDQR5xskvNkzrO4,24.982922,121.5416422,3.6,400,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23, Minquan Road, Xindian District"
123,麥當勞-景美店,ChIJDxhoLwGqQjQRo_O2yQ6EQwE,24.9921189,121.542655,3.6,875,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區景中街30巷12號
124,SUBWAY,ChIJqeFRPgGqQjQRQgLpCNh1Gjs,24.9931187,121.5414942,3.8,167,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區景中街1號
125,PIZZA HUT必勝客-景美萬隆店,ChIJ1w34Oh2qQjQRAQsA1KtkXWQ,25.001306,121.538965,3.7,90,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路五段242號
127,摩斯漢堡 羅斯福路店,ChIJR4y1_YapQjQRBvTjPhu3iJs,25.019468,121.529766,4,1590,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路三段233號
129,PIZZA HUT必勝客 師大店,ChIJg4-vmI-pQjQR89rLaG-eoQo,25.0228964,121.5280673,3.7,182,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區師大路86巷2號
131,SUBWAY,ChIJbdKzl46pQjQRkdmEONSY4jI,25.019403,121.529876,3.6,516,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路三段241號
132,麥當勞-羅斯福店,ChIJWdQlWpqpQjQRGp8WGVvaLCg,25.027535,121.5223709,3.9,2602,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區羅斯福路二段45號
137,McDonald's,ChIJ-Y7icHOpQjQRhuryjnRNRPI,25.0416679,121.5091,3.9,317,"['restaurant', 'food', 'point_of_interest', 'establishment']","B1, No. 32號, Baoqing Road, Zhongzheng District"
139,摩斯漢堡,ChIJxXKO1GmpQjQRqncF6bclXy4,25.0546804,121.5328463,3.9,1308,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區松江路156-1號1樓
141,McDonald's,ChIJzapf0lypQjQRJko4SRUOiNI,25.0546815,121.5337558,3.7,1513,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 172號, Changchun Road, Zhongshan District"
144,麥當勞-台北南京六店,ChIJLdwMrHGrQjQR5TmYVujINVw,25.0518432,121.5527219,4,319,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路四段57號
145,麥當勞-台北南京影城店,ChIJcVe4HuirQjQR7Q7bcnviKSc,25.051223,121.563076,3.8,1478,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路五段162號
146,摩斯漢堡 吉祥店,ChIJwVQDjeirQjQR4dEJr8Bx0lI,25.0505847,121.5626136,3.9,581,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區吉祥路59號
148,肯德基KFC-台北南京東二餐廳,ChIJcZ9dWpSrQjQRV-xwV-cO86g,25.0511799,121.5631146,3.7,1160,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路五段164號
150,SUBWAY,ChIJz6ynR5SrQjQR2lr4QCBHqYI,25.0510883,121.5638213,3.5,216,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路四段245巷60號1樓
152,麥當勞-中和興南店,ChIJvX-iuXMCaDQRM2a4zzn9EKg,24.9889289,121.5099261,3.9,1506,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區興南路一段83號
153,肯德基,ChIJERIN7tapQjQRSqcEYJuPZqs,24.9890968,121.5101047,3.6,764,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區興南路一段79號
154,八方雲集中和興南店,ChIJ_QevqYACaDQR68ksPbVjK5k,24.9890509,121.5107614,1.8,214,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區仁愛街19號號
155,Subway 南勢角捷運店,ChIJM61kf3MCaDQRGQ1SxzbNCn4,24.9909148,121.5113735,3.9,211,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 21號, Section 1, Xingnan Road, Zhonghe District"
156,達美樂（景安店）,ChIJ3c7433YCaDQRKe3dT8s-UOI,24.9937379,121.5056031,3.7,144,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",中和區景平路470號
157,摩斯漢堡 永和永安店,ChIJk1ldjeqpQjQRewxFOV4sfJA,25.0016382,121.5100126,3.9,1034,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區中和路463號
159,麥當勞,ChIJNWK3L9ypQjQRG9v9IxkSNuk,25.0024653,121.5107272,3.5,1051,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區中和路503號
160,摩斯漢堡 永和頂溪店,ChIJX-JU8-qpQjQRdGuDGvmemIE,25.0146466,121.5156193,3.5,426,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永和路二段239-2號
162,麥當勞-永和店,ChIJ1dJLaOqpQjQRGgH-GnpnQdQ,25.0130556,121.5155556,4,1914,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永和路二段170號
163,Subway,ChIJN-_1EeqpQjQRr8CCItjBy8o,25.0124694,121.5149474,3.8,369,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區永和路二段139號
165,摩斯漢堡 忠孝二店,ChIJsXJEhHypQjQRhVS5aMHPw1M,25.0423929,121.5319238,3.7,1090,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區忠孝東路二段132號
172,摩斯漢堡 康華店,ChIJxXKO1GmpQjQRi-ksaGAFSvg,25.0597782,121.5329477,3.9,1134,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區松江路274號
174,摩斯漢堡 MOSBURGER,ChIJxXKO1GmpQjQRprgjbuKA1o8,25.0625074,121.5254734,3.8,765,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路一段76號
182,達美樂（重慶北店）,ChIJS7_DVD-pQjQRw5TT1sp84uY,25.06473,121.51394,4,160,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大同區重慶北路三段23號
183,肯德基 KFC - 三重重新二餐廳,ChIJQ6ThtxipQjQRuGMIEE8qCWc,25.0629901,121.4994711,3.6,1343,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區重新路二段1-1號
185,摩斯漢堡台北橋店,ChIJrwJ_XSGpQjQRA2Gm8UyN--A,25.0632108,121.5009428,4,549,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區重新路一段104號
187,八方雲集（台北橋店）,ChIJuQfiSuGpQjQR2B9mX-6hFHc,25.0625894,121.5001285,3.3,139,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區文化南路6號
188,拿坡里披薩炸雞,ChIJ92Hrel-oQjQRd1VzrfGnKXI,25.0475391,121.471718,3.8,5,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區光復路一段38號
191,KFC Xinzhuang Fu Jen University,ChIJeXcwkeinQjQRfvnl-SsTw2A,25.03246,121.433307,3.6,643,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 516-3, Zhongzheng Road, Xinzhuang District"
199,八方雲集 (蘆洲徐匯店),ChIJDUsT6GipQjQRyJqUFVtzqm0,25.0806339,121.4793899,3.3,144,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 19號, Zhongshan 1st Road, Luzhou District"
200,達美樂蘆洲徐匯店,ChIJJaqIa7WpQjQR5DtEOMqJ8RM,25.0807733,121.4790863,1,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 33號, Zhongshan 1st Road, Luzhou District"
201,達美樂（蘆洲徐匯中山一路店）,ChIJBajc0D-pQjQR7C_zhzzWEyg,25.080773,121.479086,4.2,18,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 33號, Zhongshan 1st Road, Luzhou District"
202,摩斯漢堡,ChIJiWFX6dYcaDQRpmhffM7tpXY,24.967184,121.4362447,4,672,"['restaurant', 'food', 'point_of_interest', 'establishment']",土城區中央路三段84號
204,摩斯漢堡 亞東醫院店,ChIJc6Gcn7ECaDQRGdjtfE6Xctw,24.9970215,121.4527104,3.6,54,"['restaurant', 'food', 'point_of_interest', 'establishment']",板橋區南雅南路二段21號B1
212,台灣麥當勞餐廳股份有限公司,ChIJ1Sg0iIOuQjQRCBsGGZevUDE,25.0141549,121.4636257,2,6,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 7號, Section 2, Xianmin Boulevard, Banqiao District"
217,Subway,ChIJm6J1BRaoQjQRLg3M9RuR5vY,25.0219877,121.4678073,4.1,495,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 318號, Section 1, Wenhua Road, Banqiao District"
218,KFC Xinpu,ChIJc7b2Tx2oQjQRAOTWMSWas4c,25.0228199,121.4674193,3.6,1329,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 2, Lane 421, Section 1, Wenhua Road, Banqiao District"
221,肯德基KFC-板橋雙十餐廳,ChIJvclYPo6pQjQRSW6JedU7O8s,25.0296933,121.4730232,3.9,307,"['restaurant', 'food', 'point_of_interest', 'establishment']","170 , 170-1 , 170-2 , 170-3號, Section 2, Shuangshi Road, Banqiao District"
228,麥當勞-林森二店,ChIJ-Y7icHOpQjQR3lhnCCJdf1c,25.0444671,121.5233963,4,3417,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區林森南路1號
235,Mosun 墨賞新鐵板料理餐廳,ChIJhyEhFcWrQjQRgght_BCEXyU,25.0419444,121.55,4.4,2293,"['restaurant', 'food', 'point_of_interest', 'establishment']","2樓, No. 155, Section 4, Zhongxiao East Road, Da’an District"
237,必勝客 光復餐廳店,ChIJdZ60BserQjQR3cKEXVMVFBU,25.0415562,121.5573287,4.1,3013,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區忠孝東路四段341號2樓
241,PIZZA HUT必勝客-永吉外送店,ChIJy7_DCRurQjQRl2KoH48EXFY,25.0451369,121.581434,4,1,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 540號, Yongji Road, Nangang District"
243,Pizza Hut,ChIJiZMhwZ-rQjQRFtKwjhcxhsY,25.0451369,121.581434,3.8,233,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 540, Yongji Road, Nangang District"
244,摩斯漢堡 昆陽店,ChIJ1SKdHnCrQjQRhuckaj18UQg,25.050232,121.593903,3.8,650,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區忠孝東路六段444號
247,麥當勞-忠孝八店,ChIJZ_AZA16rQjQRdDm1pWlHF2k,25.0501488,121.5936976,3.7,567,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區忠孝東路六段438號
254,肯德基 文山興隆餐廳,ChIJTUF6BBOqQjQRD3zAsL34RFE,25.0008915,121.5548936,3.6,779,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段9號
255,拿坡里披薩 興隆店,ChIJl0pSlROqQjQRHSJQFrCp7Iw,25.0006039,121.5554466,3.6,403,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段31號
257,摩斯漢堡 興隆店,ChIJI37CuBOqQjQRytGCKrim6Pc,25.0002884,121.5556127,3.8,404,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路三段44號
259,PIZZA HUT必勝客-興隆外送店,ChIJm76gXhGqQjQRVg3L7b-iOys,25.0012759,121.553774,4.2,137,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路二段317號
261,McDonald's,ChIJL-BJs3aqQjQRO4bm5N7ti5Q,25.0001533,121.5558533,3.8,1201,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 54號, Section 3, Xinglong Road, Wenshan District"
264,八方雲集 安居店,ChIJdasmHs2rQjQRHJ7zliuhgSY,25.0206322,121.5547299,3.9,280,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區安居街25號
265,八方雲集 台北安居店,ChIJfRSAg9SrQjQRuFCBGd0pXh8,25.0206322,121.5547299,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 25號, Anju Street, Da’an District"
266,八方雲集（信義嘉興店）,ChIJjUICbwurQjQRU5TFEmGKDXY,25.024077,121.555316,2.6,98,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 98號, Chongde Street, Xinyi District"
269,PIZZA HUT必勝客-和東外送店,ChIJmX0KpDGqQjQRsDvqLRzoKnE,25.0226403,121.5509089,3.8,137,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區基隆路二段231號
271,達美樂和平店,ChIJhVS-ITKqQjQRjWTq8s85Juo,25.0246655,121.5499492,3.9,129,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區和平東路三段81號
272,SUBWAY,ChIJ7Zfw-C2qQjQR-LkXG37xKD8,25.025329,121.548255,3.9,361,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區敦化南路二段150號
274,摩斯漢堡復興南路店,ChIJUWUmAi2qQjQRxhkkHUlbydA,25.0284015,121.5456126,3.9,500,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區復興南路二段151巷47號
278,八方雲集 (台北建南店),ChIJI-YNQSqqQjQRAePATo68ZIc,25.0286854,121.5386977,3.2,358,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區建國南路二段151巷18號
281,MOS BURGER Da’an Shop,ChIJR4y1_YapQjQR4YKK7-MuSFc,25.0341573,121.5460818,3.4,447,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 237, Section 1, Da'an Road, Da’an District"
283,Pizza Hut必勝客-大安外送店,ChIJlaF1pDGqQjQRUMslrduoCss,25.031501,121.5461572,3.7,214,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區大安路二段47號
285,八方雲集大安店,ChIJOW6enGWrQjQR1SDY6jQH1no,25.0321636,121.5461679,3.7,56,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23號, Section 2, Da'an Road, Da’an District"
293,摩斯漢堡 西華店,ChIJwVQDjeirQjQRnAYZMqnx00Q,25.0586111,121.5463889,3.7,197,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區民生東路三段113巷7弄1號
295,McDonald's,ChIJcVe4HuirQjQRDPvmsqXBkEQ,25.0580845,121.5484543,4,1732,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 135, Section 3, Minsheng East Road, Songshan District"
296,摩斯漢堡 民權店,ChIJxXKO1GmpQjQRbbUd1TqkzJs,25.0625668,121.5411072,3.6,491,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路三段5號
298,PIZZA HUT必勝客-龍江外送店,ChIJ44vsCeOrQjQRqP5_K9meB-Q,25.0611243,121.5408882,3.5,194,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區龍江路307號
300,SUBWAY,ChIJc6Lk1GepQjQRHo9ZlUMYu5o,25.0625621,121.5414647,4,376,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區民權東路三段15號1
301,八方雲集 (台北龍江店）,ChIJV5f--fyrQjQRyxxB2Pq_Wr4,25.0612318,121.5406041,3.4,301,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區龍江路288-1號
305,摩斯漢堡,ChIJH0mhiA-sQjQRMI6yG_xsR8c,25.0811045,121.5487245,3.9,327,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區北安路586號
307,麥當勞-台北北安店,ChIJZV40rhOsQjQR-FiOcbtg9nI,25.0827769,121.5491511,3.8,1697,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區北安路626號
310,台灣麥當勞餐廳股份有限公司北安門市部,ChIJux414w-sQjQR5qfT_TyUfDQ,25.0827511,121.5491383,4.4,5,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 626, Beian Road, Zhongshan District"
311,Subway,ChIJOQWMDwWsQjQR-F5cVEoDv4M,25.08233,121.546282,3.5,332,"['restaurant', 'food', 'point_of_interest', 'establishment']",中山區大直街48號1F
318,摩斯漢堡 瑞光店,ChIJQ2Z5mW-sQjQRbWo_2EYkcog,25.080176,121.569894,3.8,588,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區瑞光路513巷34號
320,麥當勞-台北瑞光店,ChIJT3LboWOsQjQRUB-NFAu1bZg,25.0791598,121.569471,3.7,505,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區瑞光路517號
321,SUBWAY（洲子美食館店）,ChIJ27KdYW-sQjQRUqov0ZzARjc,25.0793271,121.5691767,3.4,124,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區瑞光路515號
322,PIZZA HUT必勝客-西湖外送店,ChIJoRiGam-sQjQRwgxqZ-whwFg,25.0820472,121.5699777,3.7,183,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 381號, Section 1, Neihu Road, Neihu District"
326,八方雲集 (內湖內湖路一店),ChIJfU1ufGGsQjQRQoF_w4NJU1w,25.0814312,121.5792654,3.1,175,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 73號, Lane 737, Section 1, Neihu Road, Neihu District"
327,麥當勞-台北內湖店,ChIJT3LboWOsQjQRCjy8Ta2zBjo,25.0789852,121.5785576,3.8,1579,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區內湖路一段741號
328,八方雲集 (內湖麗山店),ChIJVxqV0WWsQjQRIWVzRSTydOE,25.0819357,121.5736667,3.4,330,"['restaurant', 'food', 'point_of_interest', 'establishment']",內湖區麗山街348巷15號
332,達美樂披薩,ChIJ16Wh8oysQjQRlITpVVKOrS8,25.0820006,121.5899326,3.9,96,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","1樓, No. 255號, 內湖路二段, 內湖區"
348,摩斯漢堡 南港二店,ChIJwz1fX1irQjQRUdFOW5BaABQ,25.0570748,121.6119893,3.9,118,"['restaurant', 'food', 'point_of_interest', 'establishment']",南港區園區街3-2號
365,McDonald's Taipei Songhsou,ChIJRz5sybCrQjQRTX1SqOGTyFM,25.03531,121.5660665,3.5,517,"['restaurant', 'food', 'point_of_interest', 'establishment']","1F, No. 12號, Songshou Road, Xinyi District"
367,PIZZA HUT必勝客-信義外送店,ChIJ7YviH7arQjQRVWqIwNxLXU8,25.03401,121.559839,3.4,61,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",信義區基隆路一段422號
370,SUBWAY仁愛延吉店,ChIJ-e5u3MirQjQRPABT3DKa3dc,25.0369514,121.5553924,3.9,227,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",大安區延吉街228巷3號
372,MOS BURGER Xinyi Tonghua Shop,ChIJR4y1_YapQjQR20sN_tMpmtM,25.0329459,121.55484,3.6,311,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 304, Section 4, Xinyi Road, Da’an District"
373,摩斯漢堡敦南店,ChIJb5JGKM2rQjQRwjT1Lrpxvp8,25.0300246,121.5511654,3.8,464,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區敦化南路二段81巷59號
383,摩斯漢堡 新生店,ChIJR4y1_YapQjQRtMACpCN4HHo,25.0345499,121.5330282,3.6,571,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區新生南路一段161-1號
388,摩斯漢堡 金山店,ChIJVVVVVRWsQjQRmiia4KI2hXk,25.0303592,121.5267868,3.9,1119,"['restaurant', 'food', 'point_of_interest', 'establishment']",大安區金山南路二段121號
392,麥當勞-台北南昌店,ChIJ-Y7icHOpQjQR-9WkECfvQjM,25.029422,121.518656,3.8,1181,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區南昌路一段149號
393,拿坡里披薩 南昌店,ChIJzQwWdJmpQjQRdVflJHhBIzs,25.0294009,121.5187576,3.6,261,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 151, Section 1, Nanchang Road, Zhongzheng District"
397,八方雲集 (台北南海店),ChIJ13a2sJipQjQRYMmU55BDR6w,25.0320073,121.5152171,3.3,293,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 50-1, Nanhai Road, Zhongzheng District"
398,PIZZA HUT必勝客-南昌外送店,ChIJDSPUJ5mpQjQROKcDSRGs0kY,25.030741,121.516027,3.6,164,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']","No. 19, Guling Street, Zhongzheng District"
404,Subway,ChIJ7VeX53WpQjQR2O9m7pyr6ec,25.0382225,121.5193082,3.2,130,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區信義路一段1號B1
405,摩斯漢堡 台醫店,ChIJPd0pOXSpQjQRceBwup5F9cI,25.040329,121.5192882,3.1,32,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區中山南路7號B1
407,摩斯漢堡 重慶南路店,ChIJx5uydnOpQjQRa92Zebax3vA,25.0420746,121.5133384,3.9,519,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區重慶南路一段125號
409,Subway,ChIJw5vsPwupQjQR1nEC3cJvrLM,25.0424381,121.5129095,3.4,451,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 23, Hengyang Road, Zhongzheng District"
424,達美樂披薩股份有限公司,ChIJe2JnTbuuQjQRKieSCOdxjgI,25.054523,121.523754,2.4,7,"['restaurant', 'food', 'point_of_interest', 'establishment']","3, No. 21號, Lane 45, Section 2, Zhongshan North Road, Zhongshan District"
426,肯德基KFC 台北承德餐廳,ChIJKaLQAW2pQjQRNx5r9TTrbbw,25.0508399,121.5167737,3.6,924,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區承德路一段38號
428,麥當勞-台北承德店,ChIJJ-T2AW2pQjQRGAXWqee-_z4,25.0507839,121.51679,3.8,1773,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區承德路一段34號
434,PIZZA HUT必勝客-馬偕外送店,ChIJLUtFhUKpQjQR6_4xusJvvTQ,25.0578362,121.5233947,3.3,153,"['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",中山區民生東路一段10號
445,八方雲集 (台北昌吉店),ChIJIZcBG0epQjQRZNs_vzkS-N0,25.0660131,121.5165377,3.2,147,"['restaurant', 'food', 'point_of_interest', 'establishment']",大同區昌吉街43號
