,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
941,康是美(義民門市),ChIJDVibms2oQjQRH-M6NqlF874,25.0856699,121.4791485,4,23,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區民族路126號1樓
942,屈臣氏Watsons (來店取貨),ChIJbVSdpFmpQjQRGGDqd2SK3W0,25.0874849,121.476767,4.2,9,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區復興路132號1F
955,屈臣氏 光華店,ChIJaasiLcioQjQRPG-3oTsD9Vo,25.0832679,121.469036,3.8,34,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區光華路38號1-3F
958,康是美,ChIJT6AVh7GoQjQRlXqtyzd9qsU,25.0881905,121.4595578,4.3,19,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",蘆洲區長榮路418號1樓
959,康是美 永寧門市,ChIJCcUUS9ccaDQR4qPTrS0vLt0,24.966526,121.435354,3.8,49,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",土城區中央路三段108號
960,屈臣氏Watsons (來店取貨),ChIJ24o0ZSwdaDQRQx4BCt5qp5s,24.976131,121.442153,2.7,31,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",土城區中央路二段169號
962,康是美 (新海山門市),ChIJf1YUNMoCaDQRWEYjqyEA0Ss,24.986958,121.450044,4.6,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",土城區裕民路86號
963,屈臣氏Watsons (來店取貨),ChIJvdLI98oCaDQRmldmDIRMuBo,24.9880618,121.4484074,3.5,13,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",土城區裕民路52號
965,屈臣氏,ChIJmyGXF8gCaDQR3MACY7rQ4jg,24.9874724,121.4557403,2.8,18,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",土城區學府路一段109號
966,康是美,ChIJz_tqILECaDQRABTloHenhyM,24.9950707,121.4541518,4.2,25,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區四川路二段47巷1弄1號1樓
967,屈臣氏Watsons (來店取貨),ChIJ5bjAMKQCaDQR9pzlBL958wU,25.0021475,121.4605232,4,8,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區忠孝路25、27號
969,康是美 亞東門市,ChIJo-xPeLECaDQRcdnDdSiqcdk,24.9969898,121.4519011,3.3,25,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區南雅南路二段128號1樓
970,屈臣氏亞東,ChIJ_xsM5a4BaDQR4LCeyccSLfk,24.9950999,121.4538751,2.1,69,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","47巷2號1F、51號2F, No. 51號, 四川路二段, 板橋區"
971,康是美 慶達門市,ChIJkxMpQLsCaDQRIUXu_fLP5Go,24.9961531,121.4613356,3.5,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區國慶路147號
972,康是美 (新遠板門市),ChIJpVh27B6oQjQRiI0tPrVbwWQ,25.0109137,121.4644778,3.6,19,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區中山路一段152號B1
973,屈臣氏Watsons,ChIJzW4Gf6cCaDQR5mAqf_BB6W4,25.008468,121.4599421,3.2,50,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區中山路一段19號
975,康是美(板站門市),ChIJv_VPf6cCaDQRz2d7Ka2GTcg,25.0081588,121.4599504,3.6,34,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區中山路一段13號1樓
976,屈臣氏Watsons (來店取貨),ChIJNUKsYqgCaDQR9fAGQBLoDu4,25.0066739,121.4563155,2.6,16,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區南雅南路一段27號
980,康是美板高門市,ChIJHwTo2yOpQjQRwBzWxwHV90o,25.0146901,121.4634765,2.7,26,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區縣民大道二段7號B1
981,康是美 新城門市,ChIJESKH6hioQjQRbv7OsHr3OH8,25.0136294,121.4668636,2.2,6,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","B1, No. 28號, 新站路, 板橋區"
986,屈臣氏Watsons (來店取貨),ChIJ4_zpPgWoQjQRhs27nAt2K1Q,25.0184661,121.4558834,3.9,54,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區中正路222號
992,屈臣氏 陽明,ChIJf90nPhaoQjQRo0FFEOyY9E4,25.0213252,121.4672674,2.7,85,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區文化路一段280號
993,屈臣氏Watsons (來店取貨),ChIJfUK4TD6oQjQRZ3tiovo3D-A,25.0246845,121.4703757,2.8,20,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區莒光路33號
995,屈臣氏,ChIJI4nBpBSoQjQRJhWmA-GgM4w,25.0279206,121.4634866,3.7,39,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區四維路257號
996,屈臣氏 新海,ChIJDSqwZBGoQjQRsxe3AX4sZ8M,25.0238031,121.4606522,3.9,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區新海路150號
997,屈臣氏Watsons (來店取貨),ChIJmxcO3ECoQjQRMWLbnWHVaQw,25.0290244,121.4732598,3,39,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區雙十路二段213號
999,康是美 雙十門市,ChIJqaSpCkGoQjQRzsb4ObDStA4,25.0309771,121.4713317,4,21,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']","號1樓, No. 28, 雙十路三段, 板橋區"
1000,康是美,ChIJkba1EhaoQjQRiH6KFQiGkQY,25.021944,121.4672168,4,42,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區文化路一段391號
1001,屈臣氏Watsons (來店取貨),ChIJTUqfCxaoQjQRLfIlHSQhWM8,25.0224099,121.4672421,2.2,29,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區文化路一段411號
1004,康是美莒光門市,ChIJ6XnCY_CpQjQRA5vqoFNpuDs,25.025073,121.469504,3.3,7,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區文化路二段76之2號
1005,康是美 大翠運門市,ChIJ4ZYdKEGoQjQRpAc8lVHr4PA,25.0292623,121.4735839,4.1,19,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區雙十路二段142號220
1006,康是美 民治門市,ChIJS9CU2EWoQjQRFzcFUmjvjJI,25.0308562,121.4780867,4.2,20,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區民治街125號號1樓
1014,屈臣氏Watsons,ChIJ5QYj30WoQjQR94kguE2f7uo,25.0308678,121.4781704,3.9,12,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",板橋區民治街123號
1017,屈臣氏Watsons (來店取貨),ChIJ09wC0q6pQjQRUcyLK2e_F28,25.036062,121.499211,3.4,7,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",萬華區西園路一段198號
1121,屈臣氏Watsons (來店取貨),ChIJrezWA8erQjQR-geID0vXEV4,25.0416608,121.5571868,2.8,26,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",大安區忠孝東路四段339號
1146,屈臣氏Watsons,ChIJPwnCg7yrQjQR4vUfMkSUIQQ,25.041475,121.568816,3.2,39,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區永吉路30巷177弄2號
1158,屈臣氏Watsons,ChIJhT_NEqGrQjQRKkHuOYSiKcA,25.040841,121.578389,3.6,36,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區忠孝東路五段494號
1165,屈臣氏福德店,ChIJISQmPQqrQjQR_qhuOwfZrYw,25.0382944,121.5842543,3.7,23,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區福德街191號1-2F
1168,康是美 (新虎林門市),ChIJQ-114KOrQjQRVVAlupEPiuI,25.04066,121.576827,3.7,37,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",信義區忠孝東路五段468號
1187,屈臣氏Watsons 昆陽店,ChIJqZHAHnCrQjQRuS_ST0vZq4E,25.0501661,121.5937953,3.1,11,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",南港區忠孝東路六段440號
1189,康是美 (聯運門市),ChIJD2NPG16rQjQRgZLzPg2jv9M,25.050223,121.5938524,3.8,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",南港區忠孝東路六段446號1樓
1190,康是美佳樂門市,ChIJD2NPG16rQjQR15xaT-8Lq38,25.0544362,121.6059671,4,24,"['drugstore', 'health', 'point_of_interest', 'store', 'establishment']",南港區南港路二段8號
