,Place Name,Place ID,Latitude,Longitude,Rating,Rate_amount,Types,Address
334,Hong Ya Hamburger,ChIJgyCTdPMBaDQRErJK_VTyzEw,24.9698967,121.5440139,3.6,79,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 1, Lane 65, Zhongzheng Road, Xindian District"
335,巨林美而美,ChIJHW6CnvMBaDQRaDt5SImTg_8,24.9703973,121.5437825,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
338,瑞麟美而美,ChIJtRPfU_EBaDQR2uJeKPcCczE,24.9690893,121.5393146,4.1,66,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中華路64號
344,拉亞漢堡,ChIJ_bfWivoBaDQRyFGaPQw3lew,24.9789577,121.5457777,4.3,3,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中興路三段88號9樓
345,瑞麟美而美,ChIJ6yKxVvEBaDQRoV1EcQDnKjY,24.9733132,121.5431278,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
347,Laya Burger,ChIJI9KtK_QBaDQRwsXAmufM42Q,24.9735706,121.5400752,3.7,173,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 10, Jianguo Road, Xindian District"
348,美而美 華中店,ChIJU81PXfQBaDQRMEGvQ2Xfjeo,24.9716446,121.5413966,4.1,27,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 145號, Zhongzheng Road, Xindian District"
349,巨林美而美,ChIJ63o4D_cBaDQRrSi6dP42zAQ,24.977102,121.540279,4.8,4,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 1-1, Lane 99, Jianguo Road, Xindian District"
351,麥味登新店七張店,ChIJGYeochQBaDQRqFVt4h7ocT4,24.9788688,121.5415405,4.1,26,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 12號, Minzu Road, Xindian District"
357,亞東美而美,ChIJY6-IhP4BaDQRDOSknZVsxQg,24.985949,121.5423061,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中興路三段322號
358,瑞麟美而美(中興路),ChIJByD7j_4BaDQRJ56fh6dym4A,24.9860358,121.5418674,3.6,17,"['restaurant', 'food', 'point_of_interest', 'establishment']",新店區中興路三段311號
360,南方美而美早餐,ChIJsfMyDfgBaDQRy2-S_M_m56U,24.9810247,121.5374574,4.3,4,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 42, Ershizhang Road, Xindian District"
361,麥味登順聯早餐店,ChIJRewx_v4BaDQRjGhjZ8b4tsw,24.986963,121.5396685,4.1,42,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 16號, Fuxing Road, Xindian District"
365,瑞麟美而美,ChIJnSmX-gOqQjQRwItQUprK1qI,24.9950832,121.5421056,4.5,17,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 19號, Jinghua Street, Wenshan District"
367,麥味登 (文山滬江店),ChIJOUdohQCqQjQRnGiuox0zowo,24.9901229,121.5405102,3.7,105,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路六段455巷21號1樓
368,弘爺漢堡 樂活景美店,ChIJjaGLNwGrQjQRuahNNh1wqp4,24.9947979,121.539814,3.2,60,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區溪口街51號
371,美而美早餐,ChIJc1BpFByqQjQRPIEdkHFqpeI,25.0041044,121.5415291,4.3,12,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區興隆路一段55巷18號
374,JSP 呷尚寶 (景隆店),ChIJtwiDKQOqQjQRX9QegKBucgc,24.999903,121.540019,3.7,82,"['restaurant', 'food', 'point_of_interest', 'establishment']",文山區羅斯福路六段27號
376,瑞麟美而美早餐店,ChIJURwcM9GrQjQR-ZS0kbDSd50,25.000997,121.542678,3,8,"['restaurant', 'food', 'point_of_interest', 'establishment']","一樓, No. 182號, Section 1, Xinglong Road, Wenshan District"
383,Hong Ya Hamburger,ChIJObxVCIapQjQRJtRS36iiCpw,25.0241578,121.5314937,4.4,107,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 33號, Taishun Street, Da’an District"
384,早安美而美,ChIJ88m1ZY-pQjQRY1an7blamPA,25.0234716,121.5294027,4.4,5,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 55號, Longquan Street, Da’an District"
385,Laya Burger Tingzhou TSGH Store,ChIJRVDIb4ypQjQR__6cWzEbD6Q,25.0165649,121.5304279,3.5,177,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 25, Lane 244, Section 3, Roosevelt Road, Zhongzheng District"
386,早安美而美,ChIJaTVcMJCpQjQRWADl-NW7mEo,25.0229955,121.5246995,4.1,39,"['restaurant', 'food', 'point_of_interest', 'establishment']","25°01'22. 121°31'29., No. 0""E, Lane 8, Section 2, Luosifu Road, Zhongzheng District"
390,瑞麟美而美,ChIJS1aSSpepQjQRuIQYpuzrulU,25.0249994,121.5197469,4,16,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 137, Section 2, Tingzhou Road, Zhongzheng District"
394,Laya Burger,ChIJNQnBtqapQjQR9GDcBtD6k4w,25.0353712,121.5079855,4,178,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區延平南路157巷3號
395,弘爺漢堡 - 和平店,ChIJe6uxmKapQjQRlhKVOZ45nfw,25.0349562,121.5069764,3.6,113,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區中華路二段39巷2號1樓
396,麥味登早餐店,ChIJP59vGKSpQjQREDMJF3SIVSY,25.0339934,121.5070781,3.8,22,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 5, 延平南路230巷, 中正區"
407,JSP 呷尚寶,ChIJoSieog6pQjQRVbhpDTYCOKM,25.0462916,121.5079639,3.7,138,"['restaurant', 'food', 'point_of_interest', 'establishment']",中正區開封街二段36號
409,瑞麟美而美,ChIJ2wIeeGCpQjQRQgmc3Fmwi-0,25.054486,121.5348992,4.4,24,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 131, Yitong Street, Zhongshan District"
411,巨林美而美,ChIJq0vAcGCpQjQRsA4zef3IcYE,25.0541126,121.5348973,4.5,91,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 127之1號, Yitong Street, Zhongshan District"
413,巨林美而美,ChIJcbjWdWepQjQRoqGBY8bLzIk,25.0549931,121.528587,4.2,68,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 89-6, Changchun Road, Zhongshan District"
415,麥味登 MWD ALL DAY CAFE&BRUNCH 國王2號店,ChIJvZ0tp2CpQjQRD09jnSBV6x4,25.054992,121.53235,3.8,332,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 147-2, Changchun Road, Zhongshan District"
417,麥味登奧斯比奧店,ChIJR_T_hF2pQjQRu-HbU5KxBBc,25.0564184,121.5289565,3.7,248,"['restaurant', 'food', 'point_of_interest', 'establishment']","1/F, No, No. 27, 中原街, 中山區"
418,呷尚寶,ChIJkSKEs2CpQjQRnt7t-2Towqk,25.0539826,121.5314547,3.9,80,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 44, Yijiang Street, Zhongshan District"
423,麥味登北市健康店,ChIJx2zScemrQjQRk-KMh2lBBBQ,25.0546159,121.5528061,4,486,"['restaurant', 'food', 'point_of_interest', 'store', 'establishment']",松山區健康路15巷13號
424,麥味登,ChIJx9ZU-cGrQjQRRqi7lgVUnao,25.0495776,121.5544709,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","Ningan Street, Songshan District"
425,麥味登北市台視店,ChIJs43qnIGrQjQRJPiNOdiwwXg,25.0475663,121.5509175,3.9,47,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路三段12巷5弄6號
428,Hong Ya Hamburger,ChIJQy42fZarQjQRYwSqRvW60Gk,25.0497084,121.5662242,3.8,87,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路五段250巷36弄1號
429,生活美而美,ChIJA86yZJarQjQRIeyqeTfC1vQ,25.049405,121.5662574,4,1,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
430,呷尚寶,ChIJSTJceparQjQRse6Td8jZshE,25.0491328,121.5660851,3.1,27,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 289號, Section 4, Bade Road, Songshan District"
432,Laya Burger,ChIJndcORZWrQjQRM2WRV7JxtrM,25.049256,121.56067,3.5,71,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區八德路四段91巷7號
433,弘爺漢堡(如意店),ChIJjWOqpZSrQjQRjtnsbdTgFQo,25.0533282,121.5607627,4,120,"['restaurant', 'food', 'point_of_interest', 'establishment']",松山區南京東路五段123巷41之1號
437,巨林美而美,ChIJMY-7O5mrQjQRGWlrPnAzw6Q,25.0483674,121.5760319,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",信義區松隆路288號
439,呷尚寶 中和店,ChIJl4QlaHQCaDQR8YoYbQS33ss,24.9926062,121.510682,3.5,32,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區景平路215號
440,呷尚宝JSP 台績店,ChIJDeD_GHICaDQRZxy9fHI3ud0,24.9875745,121.5089316,4.5,160,"['restaurant', 'food', 'point_of_interest', 'establishment']","號 No, No. 137, 興南路一段, 中和區"
441,拉亞漢堡 中和興南,ChIJy7lIp9EDaDQRB6UvVfo68Hk,24.9856535,121.5066167,3.8,46,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 11號, Lane 34, Section 2, Xingnan Road, Zhonghe District"
442,呷尚寶（景安店）,ChIJP8bGxXACaDQRr_54SLbay7A,24.9917997,121.5045878,3.8,39,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 209-1號, Jingan Road, Zhonghe District"
444,中和呷尚寶安平店,ChIJRbehNXYCaDQR-1O9nNRB3fY,24.9974853,121.5066996,4.1,83,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區景安路77號
445,第二代美而美,ChIJt_BNs9ipQjQRBTL3aDHBVAM,24.9980283,121.5084319,4.2,61,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 25, Baojian Road, Zhonghe District"
449,拉亞漢堡 中和多倫多,ChIJBwr1YXACaDQRRvKXvFW5dt8,24.9900431,121.5038223,3.4,131,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區復興路71號
450,美而美 中和復興店,ChIJZfyliHoCaDQRq_HO_XAje_o,24.9904257,121.5019381,4.3,20,"['restaurant', 'food', 'point_of_interest', 'establishment']",中和區復興路286號
452,麥味登中和復興店,ChIJrWg6i3ACaDQR7_55yOCQLYE,24.9903492,121.5041193,3.5,167,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 50, Fuxing Road, Zhonghe District"
453,巨林美而美,ChIJdySF4HkCaDQRQaLyjDxuRB0,24.9944509,121.5025215,4.8,9,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 395, Jingping Road, Zhonghe District"
455,瑞麟美而美,ChIJ58YEEHgCaDQRfRYpyVy0EEM,24.9978994,121.5019857,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",Taiwan
459,Amy媽早餐店(呷尚寶),ChIJN0FJSd2pQjQROmaTWdIYM9E,25.006203,121.513064,3.2,24,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 70, Section 1, Yonghe Road, Yonghe District"
460,瑞麟美而美,ChIJrz8wH96pQjQR-1aHfVz9Ga8,24.999905,121.5138431,4.8,6,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 214, Anping Road, Zhonghe District"
462,美而美,ChIJJWWDxN2pQjQRKGO2WgLCTHs,25.002256,121.512357,3.7,15,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 68號, Zhong'an Street, Zhonghe District"
463,美而美,ChIJC8ARJNmpQjQRs3X8mV5RIU8,25.0003528,121.5074305,4,1,"['restaurant', 'food', 'point_of_interest', 'establishment']","Alley 4, Lane 305, Zhonghe Road, Yonghe District"
464,美而美(雙和街),ChIJCeQ3ot6pQjQRtM084Oc9v0Q,25.0016619,121.5097409,4.4,32,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 5號, Shuanghe Street, Yonghe District"
465,麥味登中和景安店,ChIJEcepBBepQjQRJULkVJi6Dys,24.9992265,121.508198,3.5,49,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 13號, Jingan Road, Zhonghe District"
466,三姊妹（美而美）早餐店,ChIJUZ0ZM9-pQjQRnDy1DwpDRdM,24.998839,121.5085597,4.5,75,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 29, Lane 19, Baojian Road, Zhonghe District"
467,新廈美而美早餐,ChIJC4cQZdupQjQRcAxDDgW3GSc,25.0059447,121.5078691,3.8,26,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",永和區保平路268巷51弄
469,博愛美而美(樓梯早餐店),ChIJi5OXNOupQjQRPAuKJaWbzc4,25.0158858,121.5181333,4.7,3,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區博愛街27巷2號1樓
470,美而美早餐店,ChIJZ5-wGuupQjQRixeY66gw_GM,25.0141815,121.5176692,4.4,33,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 48, 竹林路, 永和區"
471,呷尚寶,ChIJpWg_ZeupQjQR_6D207TuxMg,25.0117202,121.5166936,4.5,2,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 63號, Zhongxing Street, Yonghe District"
472,Laya Burger,ChIJBz_dieupQjQRnhGed1OK30M,25.0120653,121.5197318,4.2,137,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 97, Zhulin Road, Yonghe District"
473,麥味登永和仁愛店,ChIJgQVke8GpQjQRhspno7jz04k,25.012857,121.511356,3.5,171,"['restaurant', 'food', 'point_of_interest', 'establishment']",永和區仁愛路145號
474,美而美,ChIJlWxURMCpQjQR_O3oik9qLlw,25.0154106,121.5123518,4.5,19,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 158號, Wenhua Road, Yonghe District"
475,(一加一)美而美,ChIJ8zp_bHWpQjQR-CrlMvsFek4,25.0177295,121.5132177,3.9,19,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 3號, Alley 24, Lane 75, Section 1, Huanhe West Road, Yonghe District"
498,JSP呷尚寶,ChIJaWpZ5VipQjQRxngmuTbTVV8,25.0617122,121.5347548,4.2,10,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 22, Lane 313, Songjiang Road, Zhongshan District"
503,巨林美而美,ChIJv71O91qpQjQR9b7nze8jsyc,25.0647965,121.5281055,4.1,47,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 48, Nong'an Street, Zhongshan District"
505,瑞鄰美而美,ChIJVwSJMUOpQjQRUIvn3ltZ3ho,25.0602086,121.5252106,3.3,52,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 38號, Jinzhou Street, Zhongshan District"
514,巨林美而美,ChIJ-3ULDEepQjQRh3r1nVFA4LI,25.0666081,121.5158678,4.3,20,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 100, 大龍街, 大同區"
516,巨林美而美,ChIJBdAmdECpQjQR77eaisI7hfA,25.0609879,121.5144042,4.3,119,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 141號, Ningxia Road, Datong District"
519,呷尚寶早餐店,ChIJn2eI8UCpQjQRW1VGVTRoZHU,25.0621426,121.515974,4.3,114,"['restaurant', 'food', 'point_of_interest', 'establishment']","號, No. 2, 民權西路144巷5弄, 大同區"
520,巨林美而美,ChIJr-fgKj6pQjQRBkPQmKxfqZw,25.0602456,121.5112081,3.5,8,"['restaurant', 'food', 'point_of_interest', 'establishment']","1 樓, No. 252號, Section 2, Yanping North Road, Datong District"
522,瑞麟美而美,ChIJv5opzj-pQjQRYH20QJbe7jc,25.0606229,121.5118163,3.7,3,"['restaurant', 'food', 'point_of_interest', 'establishment']","Lane 49, Bao'an Street, Datong District"
530,瑞麟美而美,ChIJ69IXMyOpQjQRk-jE--zac28,25.0656412,121.5026488,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區三和路一段63號
532,弘爺漢堡(福德店),ChIJkXgJ1yKpQjQRWLk0WlGXVMI,25.0647227,121.5021161,3.8,52,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區福德北路22號
533,Hong Ya Hamburger,ChIJU3iTPBmpQjQRwpAE6q-89pc,25.0598004,121.4983885,4,69,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區正義南路83號
534,拉亞漢堡 三重正義南,ChIJKfvmxIOpQjQRz3TxWSkcYQE,25.0612938,121.4981497,5,1,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 26號, Zhengyi South Road, Sanchong District"
535,麥味登三重正義店,ChIJyQm1PBmpQjQRdqu6SZUBHTE,25.0598319,121.498182,3.8,66,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 79, Zhengyi South Road, Sanchong District"
536,美而美漢堡店,ChIJ72O_yx6pQjQRrG4lr-6LLqY,25.059747,121.4967629,2.8,14,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 62, Guangxing Street, Sanchong District"
537,巨林美而美,ChIJs_10yR6pQjQRSPRwUBM22NU,25.0597292,121.4965925,4.5,6,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 70號, Guangxing Street, Sanchong District"
539,美而美(漢堡/三明治/咖啡/奶茶),ChIJH83dQCKpQjQRaflHaSA5_JM,25.0646155,121.498509,4.7,22,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 28號, Xinyi West Street, Sanchong District"
546,巨林 美而美,ChIJo1Lyl5WpQjQRaz8bSYsTbk4,25.056231,121.492749,-,-,"['restaurant', 'food', 'point_of_interest', 'establishment']","一樓, No. 112號, Guangming Road, Sanchong District"
547,美而美早餐光明店,ChIJkUU1Cx2pQjQRNMchZWAr7dI,25.0561874,121.4927441,4,3,"['restaurant', 'food', 'point_of_interest', 'establishment']","No. 112, Guangming Road, Sanchong District"
549,呷尚寶,ChIJXbV7JeOoQjQR919wV0WuAMc,25.055657,121.487899,3.2,79,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區集美街35號
552,麥味登精緻早餐,ChIJx7stAOGoQjQRac1_Myv8aNI,25.062794,121.488299,3.5,26,"['restaurant', 'food', 'point_of_interest', 'establishment']",三重區中正北路20巷2號
